A_Drug_ID,A_Drug_Name,B_Drug_ID,B_Drug_Name,Mechanism_Category
D1274,Phenylbutazone,D0730,Glyburide,Affected excretion pathways
D1274,Phenylbutazone,D1601,Tolazamide,Affected excretion pathways
D1274,Phenylbutazone,D1603,Tolbutamide,Affected excretion pathways
D1379,Ramipril,D0491,Digoxin,Affected excretion pathways
D0544,Dyphylline,D1341,Probenecid,Affected excretion pathways
D1245,Penicillamine,D1341,Probenecid,Affected excretion pathways
D0058,Amiloride,D0940,Lithium carbonate,Affected excretion pathways
D0337,Cimetidine,D0210,Bromfenac,Affected excretion pathways
D0491,Digoxin,D1134,Nifedipine,Affected excretion pathways
D0491,Digoxin,D1141,Nisoldipine,Affected excretion pathways
D1570,Theophylline,D1025,Methotrexate,Affected excretion pathways
D1501,Spironolactone,D0940,Lithium carbonate,Affected excretion pathways
D1631,Triamterene,D0940,Lithium carbonate,Affected excretion pathways
D0667,Fluconazole,D0771,Hydrochlorothiazide,Affected excretion pathways
D1645,Trimethoprim,D1293,Pindolol,Affected excretion pathways
D1341,Probenecid,D0732,Glycerol phenylbutyrate,Affected excretion pathways
D1341,Probenecid,D1275,Phenylbutyric acid,Affected excretion pathways
D0040,Allopurinol,D0325,Chlorpropamide,Affected excretion pathways
D1015,Metformin,D0058,Amiloride,Affected excretion pathways
D1555,Terfenadine,D1721,Zileuton,Affected excretion pathways
D0138,Azilsartan medoxomil,D0940,Lithium carbonate,Affected excretion pathways
D0156,Benazepril,D0940,Lithium carbonate,Affected excretion pathways
D0158,Bendroflumethiazide,D0940,Lithium carbonate,Affected excretion pathways
D0166,Benzthiazide,D0940,Lithium carbonate,Affected excretion pathways
D0210,Bromfenac,D0940,Lithium carbonate,Affected excretion pathways
D0217,Bumetanide,D0940,Lithium carbonate,Affected excretion pathways
D0254,Captopril,D0940,Lithium carbonate,Affected excretion pathways
D0298,Celecoxib,D0940,Lithium carbonate,Affected excretion pathways
D0321,Chlorothiazide,D0940,Lithium carbonate,Affected excretion pathways
D0326,Chlorthalidone,D0940,Lithium carbonate,Affected excretion pathways
D0478,Diclofenac (topical),D0940,Lithium carbonate,Affected excretion pathways
D0476,Diclofenac,D0940,Lithium carbonate,Affected excretion pathways
D0489,Diflunisal,D0940,Lithium carbonate,Affected excretion pathways
D0587,Eprosartan,D0940,Lithium carbonate,Affected excretion pathways
D0613,Etacrynic acid,D0940,Lithium carbonate,Affected excretion pathways
D0624,Etodolac,D0940,Lithium carbonate,Affected excretion pathways
D0645,Fenoprofen,D0940,Lithium carbonate,Affected excretion pathways
D0680,Flurbiprofen,D0940,Lithium carbonate,Affected excretion pathways
D0695,Fosinopril,D0940,Lithium carbonate,Affected excretion pathways
D0704,Furosemide,D0940,Lithium carbonate,Affected excretion pathways
D0771,Hydrochlorothiazide,D0940,Lithium carbonate,Affected excretion pathways
D0775,Hydroflumethiazide,D0940,Lithium carbonate,Affected excretion pathways
D0786,Ibuprofen,D0940,Lithium carbonate,Affected excretion pathways
D0798,Indapamide,D0940,Lithium carbonate,Affected excretion pathways
D0800,Indomethacin,D0940,Lithium carbonate,Affected excretion pathways
D0844,Irbesartan,D0940,Lithium carbonate,Affected excretion pathways
D0882,Ketorolac,D0940,Lithium carbonate,Affected excretion pathways
D0938,Lisinopril,D0940,Lithium carbonate,Affected excretion pathways
D0954,Losartan,D0940,Lithium carbonate,Affected excretion pathways
D0988,Meclofenamic acid,D0940,Lithium carbonate,Affected excretion pathways
D0991,Mefenamic acid,D0940,Lithium carbonate,Affected excretion pathways
D0995,Meloxicam,D0940,Lithium carbonate,Affected excretion pathways
D1048,Metolazone,D0940,Lithium carbonate,Affected excretion pathways
D1082,Moexipril,D0940,Lithium carbonate,Affected excretion pathways
D1097,Nabumetone,D0940,Lithium carbonate,Affected excretion pathways
D1109,Naproxen,D0940,Lithium carbonate,Affected excretion pathways
D1170,Olmesartan,D0940,Lithium carbonate,Affected excretion pathways
D1196,Oxaprozin,D0940,Lithium carbonate,Affected excretion pathways
D1256,Perindopril,D0940,Lithium carbonate,Affected excretion pathways
D1274,Phenylbutazone,D0940,Lithium carbonate,Affected excretion pathways
D1300,Piroxicam,D0940,Lithium carbonate,Affected excretion pathways
D1311,Polythiazide,D0940,Lithium carbonate,Affected excretion pathways
D1369,Quinapril,D0940,Lithium carbonate,Affected excretion pathways
D1379,Ramipril,D0940,Lithium carbonate,Affected excretion pathways
D1421,Rofecoxib,D0940,Lithium carbonate,Affected excretion pathways
D1545,Telmisartan,D0940,Lithium carbonate,Affected excretion pathways
D1606,Tolmetin,D0940,Lithium carbonate,Affected excretion pathways
D1611,Torasemide,D0940,Lithium carbonate,Affected excretion pathways
D1618,Trandolapril,D0940,Lithium carbonate,Affected excretion pathways
D1633,Trichlormethiazide,D0940,Lithium carbonate,Affected excretion pathways
D1674,Valdecoxib,D0940,Lithium carbonate,Affected excretion pathways
D1679,Valsartan,D0940,Lithium carbonate,Affected excretion pathways
D0017,Acetylsalicylic acid,D1323,Pralatrexate,Affected excretion pathways
D0624,Etodolac,D1323,Pralatrexate,Affected excretion pathways
D0680,Flurbiprofen,D1323,Pralatrexate,Affected excretion pathways
D0800,Indomethacin,D1323,Pralatrexate,Affected excretion pathways
D0882,Ketorolac,D1323,Pralatrexate,Affected excretion pathways
D0991,Mefenamic acid,D1323,Pralatrexate,Affected excretion pathways
D1097,Nabumetone,D1323,Pralatrexate,Affected excretion pathways
D1196,Oxaprozin,D1323,Pralatrexate,Affected excretion pathways
D1439,Salicylic acid (sodium),D1323,Pralatrexate,Affected excretion pathways
D1442,Salsalate,D1323,Pralatrexate,Affected excretion pathways
D1520,Sulindac,D1323,Pralatrexate,Affected excretion pathways
D1606,Tolmetin,D1323,Pralatrexate,Affected excretion pathways
D1323,Pralatrexate,D0331,Choline salicylate,Affected excretion pathways
D0402,Cyclosporine,D0741,Griseofulvin,Affected excretion pathways
D1130,Nicardipine,D1684,Vecuronium,Affected excretion pathways
D0491,Digoxin,D0187,Bismuth subsalicylate,Affected excretion pathways
D0491,Digoxin,D0210,Bromfenac,Affected excretion pathways
D0491,Digoxin,D0331,Choline salicylate,Affected excretion pathways
D0491,Digoxin,D0489,Diflunisal,Affected excretion pathways
D0491,Digoxin,D0645,Fenoprofen,Affected excretion pathways
D0491,Digoxin,D0680,Flurbiprofen,Affected excretion pathways
D0491,Digoxin,D0988,Meclofenamic acid,Affected excretion pathways
D0491,Digoxin,D0991,Mefenamic acid,Affected excretion pathways
D0491,Digoxin,D1272,Phenyl salicylate,Affected excretion pathways
D0491,Digoxin,D1439,Salicylic acid (sodium),Affected excretion pathways
D0491,Digoxin,D1442,Salsalate,Affected excretion pathways
D0491,Digoxin,D1606,Tolmetin,Affected excretion pathways
D0491,Digoxin,D1109,Naproxen,Affected excretion pathways
D0491,Digoxin,D0476,Diclofenac,Affected excretion pathways
D0491,Digoxin,D1520,Sulindac,Affected excretion pathways
D0491,Digoxin,D1097,Nabumetone,Affected excretion pathways
D0491,Digoxin,D0881,Ketoprofen,Affected excretion pathways
D0491,Digoxin,D0624,Etodolac,Affected excretion pathways
D0491,Digoxin,D1196,Oxaprozin,Affected excretion pathways
D0491,Digoxin,D0882,Ketorolac,Affected excretion pathways
D0491,Digoxin,D0017,Acetylsalicylic acid,Affected excretion pathways
D0800,Indomethacin,D0491,Digoxin,Affected excretion pathways
D0491,Digoxin,D1300,Piroxicam,Affected excretion pathways
D0491,Digoxin,D0786,Ibuprofen,Affected excretion pathways
D0450,Desogestrel,D1110,Naratriptan,Affected excretion pathways
D1154,Norethisterone,D1110,Naratriptan,Affected excretion pathways
D1110,Naratriptan,D0485,Dienogest,Affected excretion pathways
D1110,Naratriptan,D0619,Ethinylestradiol,Affected excretion pathways
D1110,Naratriptan,D1156,Norgestimate,Affected excretion pathways
D1110,Naratriptan,D1157,Norgestrel,Affected excretion pathways
D0922,Levonorgestrel,D1110,Naratriptan,Affected excretion pathways
D1021,Methimazole,D0490,Digitoxin,Affected excretion pathways
D1359,Propylthiouracil,D0490,Digitoxin,Affected excretion pathways
D0491,Digoxin,D1359,Propylthiouracil,Affected excretion pathways
D0491,Digoxin,D1021,Methimazole,Affected excretion pathways
D1631,Triamterene,D0491,Digoxin,Affected excretion pathways
