A_Drug_ID,A_Drug_Name,B_Drug_ID,B_Drug_Name,Mechanism_Category
D0266,Carteolol (ophthalmic),D0859,Isoprenaline,Pharmacodynamic antagonistic effects
D0602,Esmolol,D0859,Isoprenaline,Pharmacodynamic antagonistic effects
D0884,Labetalol,D0859,Isoprenaline,Pharmacodynamic antagonistic effects
D1049,Metoprolol,D0859,Isoprenaline,Pharmacodynamic antagonistic effects
D1293,Pindolol,D0859,Isoprenaline,Pharmacodynamic antagonistic effects
D1357,Propranolol,D0859,Isoprenaline,Pharmacodynamic antagonistic effects
D1498,Sotalol,D0859,Isoprenaline,Pharmacodynamic antagonistic effects
D1585,Timolol,D0859,Isoprenaline,Pharmacodynamic antagonistic effects
D1586,Timolol (ophthalmic),D0859,Isoprenaline,Pharmacodynamic antagonistic effects
D0183,Biperiden,D0105,Aripiprazole,Pharmacodynamic antagonistic effects
D0183,Biperiden,D0112,Asenapine,Pharmacodynamic antagonistic effects
D0183,Biperiden,D0202,Brexpiprazole,Pharmacodynamic antagonistic effects
D0183,Biperiden,D0791,Iloperidone,Pharmacodynamic antagonistic effects
D0324,Chlorpromazine,D0183,Biperiden,Pharmacodynamic antagonistic effects
D0324,Chlorpromazine,D0502,Diphenhydramine,Pharmacodynamic antagonistic effects
D0370,Clozapine,D0183,Biperiden,Pharmacodynamic antagonistic effects
D0370,Clozapine,D0502,Diphenhydramine,Pharmacodynamic antagonistic effects
D0370,Clozapine,D1347,Procyclidine,Pharmacodynamic antagonistic effects
D0370,Clozapine,D1641,Trihexyphenidyl,Pharmacodynamic antagonistic effects
D0502,Diphenhydramine,D0105,Aripiprazole,Pharmacodynamic antagonistic effects
D0502,Diphenhydramine,D0112,Asenapine,Pharmacodynamic antagonistic effects
D0502,Diphenhydramine,D0791,Iloperidone,Pharmacodynamic antagonistic effects
D0502,Diphenhydramine,D1084,Molindone,Pharmacodynamic antagonistic effects
D0502,Diphenhydramine,D1215,Paliperidone,Pharmacodynamic antagonistic effects
D0502,Diphenhydramine,D1292,Pimozide,Pharmacodynamic antagonistic effects
D0502,Diphenhydramine,D1368,Quetiapine,Pharmacodynamic antagonistic effects
D0502,Diphenhydramine,D1576,Thiothixene,Pharmacodynamic antagonistic effects
D0678,Fluphenazine,D0183,Biperiden,Pharmacodynamic antagonistic effects
D0678,Fluphenazine,D0502,Diphenhydramine,Pharmacodynamic antagonistic effects
D0750,Haloperidol,D0183,Biperiden,Pharmacodynamic antagonistic effects
D0750,Haloperidol,D0502,Diphenhydramine,Pharmacodynamic antagonistic effects
D0957,Loxapine,D0502,Diphenhydramine,Pharmacodynamic antagonistic effects
D1010,Mesoridazine,D0502,Diphenhydramine,Pharmacodynamic antagonistic effects
D1166,Olanzapine,D0502,Diphenhydramine,Pharmacodynamic antagonistic effects
D1257,Perphenazine,D0502,Diphenhydramine,Pharmacodynamic antagonistic effects
D1346,Prochlorperazine,D0183,Biperiden,Pharmacodynamic antagonistic effects
D1347,Procyclidine,D0105,Aripiprazole,Pharmacodynamic antagonistic effects
D1347,Procyclidine,D0112,Asenapine,Pharmacodynamic antagonistic effects
D1347,Procyclidine,D0202,Brexpiprazole,Pharmacodynamic antagonistic effects
D1347,Procyclidine,D0324,Chlorpromazine,Pharmacodynamic antagonistic effects
D1347,Procyclidine,D0678,Fluphenazine,Pharmacodynamic antagonistic effects
D1347,Procyclidine,D0750,Haloperidol,Pharmacodynamic antagonistic effects
D1347,Procyclidine,D0791,Iloperidone,Pharmacodynamic antagonistic effects
D1347,Procyclidine,D1346,Prochlorperazine,Pharmacodynamic antagonistic effects
D1413,Risperidone,D0502,Diphenhydramine,Pharmacodynamic antagonistic effects
D1637,Trifluoperazine,D0502,Diphenhydramine,Pharmacodynamic antagonistic effects
D1638,Triflupromazine,D0502,Diphenhydramine,Pharmacodynamic antagonistic effects
D1641,Trihexyphenidyl,D0105,Aripiprazole,Pharmacodynamic antagonistic effects
D1641,Trihexyphenidyl,D0112,Asenapine,Pharmacodynamic antagonistic effects
D1641,Trihexyphenidyl,D0202,Brexpiprazole,Pharmacodynamic antagonistic effects
D1641,Trihexyphenidyl,D0324,Chlorpromazine,Pharmacodynamic antagonistic effects
D1641,Trihexyphenidyl,D0678,Fluphenazine,Pharmacodynamic antagonistic effects
D1641,Trihexyphenidyl,D0750,Haloperidol,Pharmacodynamic antagonistic effects
D1641,Trihexyphenidyl,D0791,Iloperidone,Pharmacodynamic antagonistic effects
D1641,Trihexyphenidyl,D1346,Prochlorperazine,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D0105,Aripiprazole,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D0112,Asenapine,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D0202,Brexpiprazole,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D0324,Chlorpromazine,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D0370,Clozapine,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D0678,Fluphenazine,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D0750,Haloperidol,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D0791,Iloperidone,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D0957,Loxapine,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D0959,Lumateperone,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D0961,Lurasidone,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D1010,Mesoridazine,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D1084,Molindone,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D1166,Olanzapine,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D1215,Paliperidone,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D1257,Perphenazine,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D1292,Pimozide,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D1346,Prochlorperazine,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D1351,Promazine,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D1368,Quetiapine,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D1413,Risperidone,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D1574,Thioridazine,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D1576,Thiothixene,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D1637,Trifluoperazine,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D1638,Triflupromazine,Pharmacodynamic antagonistic effects
D0160,Benzatropine,D1726,Ziprasidone,Pharmacodynamic antagonistic effects
D0183,Biperiden,D0959,Lumateperone,Pharmacodynamic antagonistic effects
D0183,Biperiden,D0961,Lurasidone,Pharmacodynamic antagonistic effects
D0183,Biperiden,D1010,Mesoridazine,Pharmacodynamic antagonistic effects
D0183,Biperiden,D1084,Molindone,Pharmacodynamic antagonistic effects
D0183,Biperiden,D1215,Paliperidone,Pharmacodynamic antagonistic effects
D0183,Biperiden,D1368,Quetiapine,Pharmacodynamic antagonistic effects
D0183,Biperiden,D1576,Thiothixene,Pharmacodynamic antagonistic effects
D0183,Biperiden,D1637,Trifluoperazine,Pharmacodynamic antagonistic effects
D0957,Loxapine,D0183,Biperiden,Pharmacodynamic antagonistic effects
D1166,Olanzapine,D0183,Biperiden,Pharmacodynamic antagonistic effects
D1166,Olanzapine,D1347,Procyclidine,Pharmacodynamic antagonistic effects
D1166,Olanzapine,D1641,Trihexyphenidyl,Pharmacodynamic antagonistic effects
D1347,Procyclidine,D0957,Loxapine,Pharmacodynamic antagonistic effects
D1347,Procyclidine,D0959,Lumateperone,Pharmacodynamic antagonistic effects
D1347,Procyclidine,D0961,Lurasidone,Pharmacodynamic antagonistic effects
D1347,Procyclidine,D1010,Mesoridazine,Pharmacodynamic antagonistic effects
D1347,Procyclidine,D1084,Molindone,Pharmacodynamic antagonistic effects
D1347,Procyclidine,D1215,Paliperidone,Pharmacodynamic antagonistic effects
D1347,Procyclidine,D1257,Perphenazine,Pharmacodynamic antagonistic effects
D1347,Procyclidine,D1292,Pimozide,Pharmacodynamic antagonistic effects
D1347,Procyclidine,D1351,Promazine,Pharmacodynamic antagonistic effects
D1347,Procyclidine,D1368,Quetiapine,Pharmacodynamic antagonistic effects
D1347,Procyclidine,D1413,Risperidone,Pharmacodynamic antagonistic effects
D1347,Procyclidine,D1574,Thioridazine,Pharmacodynamic antagonistic effects
D1347,Procyclidine,D1576,Thiothixene,Pharmacodynamic antagonistic effects
D1347,Procyclidine,D1637,Trifluoperazine,Pharmacodynamic antagonistic effects
D1347,Procyclidine,D1638,Triflupromazine,Pharmacodynamic antagonistic effects
D1351,Promazine,D0183,Biperiden,Pharmacodynamic antagonistic effects
D1413,Risperidone,D0183,Biperiden,Pharmacodynamic antagonistic effects
D1574,Thioridazine,D0183,Biperiden,Pharmacodynamic antagonistic effects
D1638,Triflupromazine,D0183,Biperiden,Pharmacodynamic antagonistic effects
D1641,Trihexyphenidyl,D0957,Loxapine,Pharmacodynamic antagonistic effects
D1641,Trihexyphenidyl,D0959,Lumateperone,Pharmacodynamic antagonistic effects
D1641,Trihexyphenidyl,D0961,Lurasidone,Pharmacodynamic antagonistic effects
D1641,Trihexyphenidyl,D1010,Mesoridazine,Pharmacodynamic antagonistic effects
D1641,Trihexyphenidyl,D1215,Paliperidone,Pharmacodynamic antagonistic effects
D1641,Trihexyphenidyl,D1257,Perphenazine,Pharmacodynamic antagonistic effects
D1641,Trihexyphenidyl,D1292,Pimozide,Pharmacodynamic antagonistic effects
D1641,Trihexyphenidyl,D1351,Promazine,Pharmacodynamic antagonistic effects
D1641,Trihexyphenidyl,D1368,Quetiapine,Pharmacodynamic antagonistic effects
D1641,Trihexyphenidyl,D1413,Risperidone,Pharmacodynamic antagonistic effects
D1641,Trihexyphenidyl,D1574,Thioridazine,Pharmacodynamic antagonistic effects
D1641,Trihexyphenidyl,D1576,Thiothixene,Pharmacodynamic antagonistic effects
D1641,Trihexyphenidyl,D1637,Trifluoperazine,Pharmacodynamic antagonistic effects
D1641,Trihexyphenidyl,D1638,Triflupromazine,Pharmacodynamic antagonistic effects
D1726,Ziprasidone,D0183,Biperiden,Pharmacodynamic antagonistic effects
D1726,Ziprasidone,D1347,Procyclidine,Pharmacodynamic antagonistic effects
D1726,Ziprasidone,D1641,Trihexyphenidyl,Pharmacodynamic antagonistic effects
D0402,Cyclosporine,D0644,Fenoldopam,Pharmacodynamic antagonistic effects
D0597,Erythromycin,D0354,Clindamycin,Pharmacodynamic antagonistic effects
D0597,Erythromycin,D0931,Lincomycin,Pharmacodynamic antagonistic effects
D0004,Abatacept,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0004,Abatacept,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0006,Abemaciclib,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0006,Abemaciclib,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0008,Acalabrutinib,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0008,Acalabrutinib,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0023,Adalimumab,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0023,Adalimumab,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0027,Aflibercept,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0027,Aflibercept,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0030,Aldesleukin,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0030,Aldesleukin,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0032,Alefacept,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0032,Alefacept,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0033,Alemtuzumab,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0033,Alemtuzumab,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0048,Altretamine,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0048,Altretamine,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0085,Anakinra,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0085,Anakinra,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0091,Antilymphocyte immunoglobulin (horse),D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0091,Antilymphocyte immunoglobulin (horse),D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0094,Antithymocyte immunoglobulin (rabbit),D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0094,Antithymocyte immunoglobulin (rabbit),D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0114,Asparaginase Escherichia coli,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0114,Asparaginase Escherichia coli,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0118,Atezolizumab,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0118,Atezolizumab,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0129,Avapritinib,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0132,Axicabtagene ciloleucel,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0132,Axicabtagene ciloleucel,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0134,Azacitidine,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0134,Azacitidine,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0136,Azathioprine,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0136,Azathioprine,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0146,Baricitinib,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0146,Baricitinib,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0147,Basiliximab,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0147,Basiliximab,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0150,Belantamab mafodotin,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0151,Belatacept,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0151,Belatacept,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0152,Belimumab,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0152,Belimumab,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0153,Belinostat,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0153,Belinostat,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0157,Bendamustine,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0157,Bendamustine,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0172,Betamethasone,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0172,Betamethasone,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0178,Bexarotene,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0178,Bexarotene,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D1749,Bifidobacterium longum infantis,D0129,Avapritinib,Pharmacodynamic antagonistic effects
D1749,Bifidobacterium longum infantis,D0150,Belantamab mafodotin,Pharmacodynamic antagonistic effects
D1749,Bifidobacterium longum infantis,D0203,Brexucabtagene autoleucel,Pharmacodynamic antagonistic effects
D1749,Bifidobacterium longum infantis,D0507,Diroximel fumarate,Pharmacodynamic antagonistic effects
D1749,Bifidobacterium longum infantis,D0564,Emapalumab,Pharmacodynamic antagonistic effects
D1749,Bifidobacterium longum infantis,D0851,Isatuximab,Pharmacodynamic antagonistic effects
D1749,Bifidobacterium longum infantis,D1410,Risankizumab,Pharmacodynamic antagonistic effects
D1749,Bifidobacterium longum infantis,D1448,Satralizumab,Pharmacodynamic antagonistic effects
D1749,Bifidobacterium longum infantis,D1529,Tafasitamab,Pharmacodynamic antagonistic effects
D1749,Bifidobacterium longum infantis,D1622,Trastuzumab deruxtecan,Pharmacodynamic antagonistic effects
D1749,Bifidobacterium longum infantis,D1666,Upadacitinib,Pharmacodynamic antagonistic effects
D1749,Bifidobacterium longum infantis,D1718,Zanubrutinib,Pharmacodynamic antagonistic effects
D0190,Bleomycin,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0191,Blinatumomab,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0191,Blinatumomab,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0193,Bortezomib,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0195,Bosutinib,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0195,Bosutinib,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0199,Brentuximab vedotin,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0199,Brentuximab vedotin,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0203,Brexucabtagene autoleucel,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0204,Brigatinib,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0204,Brigatinib,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0209,Brodalumab,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0209,Brodalumab,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0215,Budesonide,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0215,Budesonide,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0223,Busulfan,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0223,Busulfan,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0227,Cabazitaxel,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0227,Cabazitaxel,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0246,Canakinumab,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0246,Canakinumab,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0249,Capecitabine,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0249,Capecitabine,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0260,Carboplatin,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0260,Carboplatin,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0261,Carfilzomib,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0264,Carmustine,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0264,Carmustine,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0304,Certolizumab pegol,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0304,Certolizumab pegol,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0312,Chlorambucil,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0312,Chlorambucil,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0344,Cisplatin,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0344,Cisplatin,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0348,Cladribine,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0348,Cladribine,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0357,Clofarabine,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0376,Cobimetinib,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0376,Cobimetinib,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0389,Copanlisib,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0389,Copanlisib,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0392,Corticotropin,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0392,Corticotropin,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0400,Cyclophosphamide,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0400,Cyclophosphamide,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0402,Cyclosporine,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0402,Cyclosporine,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0404,Cytarabine,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0404,Cytarabine,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0407,Dacarbazine,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0410,Dactinomycin,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0410,Dactinomycin,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0422,Daratumumab,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0422,Daratumumab,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0428,Dasatinib,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0428,Dasatinib,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0429,Daunorubicin,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0430,Daunorubicin (liposomal),D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0430,Daunorubicin (liposomal),D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0431,Decitabine,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0436,Deflazacort,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0436,Deflazacort,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0442,Denileukin diftitox,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0442,Denileukin diftitox,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0453,Dexamethasone,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0453,Dexamethasone,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0461,Dexrazoxane,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0461,Dexrazoxane,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0499,Dimethyl fumarate,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0499,Dimethyl fumarate,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0501,Dinutuximab,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0501,Dinutuximab,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0507,Diroximel fumarate,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0511,Docetaxel,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0511,Docetaxel,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0528,Doxorubicin,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0528,Doxorubicin,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0529,Doxorubicin (liposomal),D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0540,Dupilumab,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0540,Dupilumab,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0541,Durvalumab,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0541,Durvalumab,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0543,Duvelisib,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0543,Duvelisib,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0553,Efalizumab,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0560,Elotuzumab,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0560,Elotuzumab,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0564,Emapalumab,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0571,Enfortumab vedotin,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0571,Enfortumab vedotin,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0584,Epirubicin,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0584,Epirubicin,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0594,Eribulin,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0594,Eribulin,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0614,Etanercept,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0614,Etanercept,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0627,Etoposide,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0627,Etoposide,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0629,Everolimus,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0629,Everolimus,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0661,Fingolimod,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0661,Fingolimod,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0666,Floxuridine,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0666,Floxuridine,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0669,Fludarabine,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0671,Fludrocortisone,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0671,Fludrocortisone,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0675,Fluorouracil,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0675,Fluorouracil,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0714,Gemcitabine,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0714,Gemcitabine,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0717,Gemtuzumab ozogamicin,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0717,Gemtuzumab ozogamicin,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0736,Golimumab,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0736,Golimumab,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0747,Guselkumab,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0747,Guselkumab,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0773,Hydrocortisone,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0773,Hydrocortisone,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
D0780,Hydroxyurea,D1749,Bifidobacterium longum infantis,Pharmacodynamic antagonistic effects
D0780,Hydroxyurea,D1827,Lactobacillus acidophilus,Pharmacodynamic antagonistic effects
